title,published,KernAI_stock_news_distilbert,gigachat_score_only,deepseek_score
"Инженеры рассказали, как уберечь гаджеты в жаркую погоду",2021-06-25 02:30:39,0,0,5
Сбербанк назвал фейком сообщения об угрозе лишить непривитых премий,2021-06-28 13:25:51,-83.1596314907074,Error_Evaluation_Gigachat,5
"Сбербанк оценил влияние нового регулирования экосистем в 2,7 трлн руб.",2021-06-29 00:46:52,99.0045964717865,-50,50
«Сбер» подключил оплату товаров по QR-коду от ЦБ после поручения Путина,2021-07-01 04:00:19,0,80,50
"Superjet 100 подорожал, оплата по QR-кодам ЦБ в «Сбере». Главное за ночь",2021-07-01 05:42:54,97.07502126693726,50,5
Сбербанк зафиксировал первое сокращение трат домохозяйств в 2021 году,2021-07-06 05:30:25,-55.46085834503174,-30,-30
В Тюмени в отделении Сбербанка захватили заложников,2021-07-07 06:25:32,-99.68448877334595,-90,-30
"Как оцепили улицу в Тюмени, где в Сбербанке захватили заложников. Видео",2021-07-07 06:30:22,0,-90,-30
Захватчика заложников в тюменском Сбербанке задержали,2021-07-07 07:00:16,-99.61573481559753,-35,-10
"Как оцепляли Сбербанк в Тюмени, где мужчина захватил заложников. Видео",2021-07-07 07:27:31,-66.00920557975769,-50,-30
Захвативший банк в Тюмени обвинил в случившемся «известного актера»,2021-07-07 09:57:22,-99.8354971408844,-50,5
«Сбербанк» запустил прием своих пластиковых карт на переработку,2021-07-07 12:29:18,97.75388836860657,75,50
Сбер одобрил лимиты для закупки нефти у структур Гуцериева после санкций,2021-07-08 17:24:38,-97.763592004776,35,30
«Сбер» закрыл сделку по продаже крупнейшего производителя цемента,2021-07-16 10:40:35,0,-50,30
Сбербанк начал принимать карты American Express в терминалах и банкоматах,2021-07-20 03:00:23,0,80,50
"Потери экономики от третьей волны, «Мир» в Apple Pay. Главное за ночь",2021-07-20 06:13:40,-99.60638880729675,50,-30
Сбербанк начислит рубли или бонусы за сданный в центральном офисе пластик,2021-07-22 09:09:34,0,50,30
ЦБ не согласился с опасениями банков из-за регулирования экосистем,2021-07-22 18:28:06,-99.18532967567444,50,40
«Сбер» раскрыл финансовые результаты О2О,2021-07-29 10:04:56,0,50,30
"Эксперты узнали, в каких городах россияне больше хотят купить квартиру",2021-08-02 02:00:26,97.5343108177185,25,5
Сбербанк подтвердил переговоры по запуску «Тройки» в Петербурге,2021-08-02 03:30:45,0,35,50
Сбербанк оценил сокращение выдачи ипотеки после пересмотра господдержки,2021-08-03 03:02:41,0,-50,-30
"«СберМаркет» назвал топ-3 категории продуктов, которые покупают россияне",2021-08-05 04:31:00,99.78107810020447,0,5
"Эксперты выяснили, в каких городах реже всего заводят домашних животных",2021-08-07 01:00:49,0,25,0
Сбербанк раскрыл объемы нестандартного кредитования бизнеса,2021-08-17 06:00:34,0,35,5
«Единая Россия» увидела риски в развитии искусственного интеллекта,2021-08-17 08:54:55,-99.79731440544128,25,0
ЦБ сообщил о резком сокращении просрочки в банках из-за одного заемщика,2021-08-19 15:59:19,-99.68253374099731,50,50
Захватившего заложников в банке в Тюмени признали нуждающимся в лечении,2021-08-20 09:53:24,80.4743230342865,50,-10
Эксперты назвали долю продолжающих работать на больничном россиян,2021-08-25 02:00:28,0,0,0
Сбербанк начнет выдавать ипотеку с 18 лет,2021-09-01 03:00:24,-99.05105233192444,75,60
